"lakeid","station","year4","sample_date","species_code","species_name","density","individuals_measured","avg_length"
"TR",2,2004,"2004-04-28",63400,"SYNCHAETA",1.7,,
"TR",2,2004,"2004-05-26",10000,"COPEPOD NAUPLII",20.7,,
"TR",2,2004,"2004-05-26",20302,"DIACYCLOPS THOMASI",16.5,,
"TR",2,2004,"2004-05-26",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.3,,
"TR",2,2004,"2004-05-26",30000,"CALANOID",8.4,,
"TR",2,2004,"2004-05-26",50700,"BOSMINIDAE",1.4,,
"TR",2,2004,"2004-05-26",51000,"CHYDORUS",0.6,,
"TR",2,2004,"2004-05-26",51104,"DAPHNIA LONGIREMIS",0.3,,
"TR",2,2004,"2004-05-26",60300,"ASPLANCHNA",5.6,,
"TR",2,2004,"2004-05-26",60900,"CONOCHILUS",2.8,,
"TR",2,2004,"2004-05-26",61402,"FILINIA TERMINALIS",2.8,,
"TR",2,2004,"2004-05-26",61502,"GASTROPUS STYLIFER",3.4,,
"TR",2,2004,"2004-05-26",61702,"KELLICOTTIA LONGISPINA",132.7,,
"TR",2,2004,"2004-05-26",61801,"KERATELLA COCHLEARIS",129.4,,
"TR",2,2004,"2004-05-26",61803,"KERATELLA CRASSA",1.1,,
"TR",2,2004,"2004-05-26",61804,"KERATELLA EARLINAE",8.4,,
"TR",2,2004,"2004-05-26",61805,"KERATELLA HIEMALIS",1.1,,
"TR",2,2004,"2004-05-26",61806,"KERATELLA QUADRATA",7.3,,
"TR",2,2004,"2004-05-26",62000,"LEPADELLA",0.6,,
"TR",2,2004,"2004-05-26",62607,"NOTHOLCA MICHIGANENSIS",1.7,,
"TR",2,2004,"2004-05-26",63000,"POLYARTHRA",213.9,,
"TR",2,2004,"2004-05-26",63400,"SYNCHAETA",27.4,,
"TR",2,2004,"2004-05-26",63613,"TRICHOCERCA PORCELLUS",0.6,,
"TR",2,2004,"2004-06-23",10000,"COPEPOD NAUPLII",46.5,,
"TR",2,2004,"2004-06-23",20000,"CYCLOPOID",5.3,,
"TR",2,2004,"2004-06-23",20101,"ACANTHOCYCLOPS VERNALIS",0.6,,
"TR",2,2004,"2004-06-23",20302,"DIACYCLOPS THOMASI",7,,
"TR",2,2004,"2004-06-23",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.7,,
"TR",2,2004,"2004-06-23",30000,"CALANOID",5.6,,
"TR",2,2004,"2004-06-23",30402,"LEPTODIAPTOMUS MINUTUS",1.1,,
"TR",2,2004,"2004-06-23",30403,"LEPTODIAPTOMUS SICILIS",0.6,,
"TR",2,2004,"2004-06-23",50700,"BOSMINIDAE",6.4,,
"TR",2,2004,"2004-06-23",51000,"CHYDORUS",0.3,,
"TR",2,2004,"2004-06-23",51103,"DAPHNIA MENDOTAE",0.3,,
"TR",2,2004,"2004-06-23",51104,"DAPHNIA LONGIREMIS",7.6,,
"TR",2,2004,"2004-06-23",51107,"DAPHNIA RETROCURVA",1.7,,
"TR",2,2004,"2004-06-23",51202,"DIAPHANOSOMA BIRGEI",0.3,,
"TR",2,2004,"2004-06-23",51801,"HOLOPEDIUM GIBBERUM",1.7,,
"TR",2,2004,"2004-06-23",60200,"ASCOMORPHA",0.6,,
"TR",2,2004,"2004-06-23",60300,"ASPLANCHNA",9,,
"TR",2,2004,"2004-06-23",60900,"CONOCHILUS",1.1,,
"TR",2,2004,"2004-06-23",61402,"FILINIA TERMINALIS",5.6,,
"TR",2,2004,"2004-06-23",61502,"GASTROPUS STYLIFER",4.5,,
"TR",2,2004,"2004-06-23",61701,"KELLICOTTIA BOSTONIENSIS",1.7,,
"TR",2,2004,"2004-06-23",61702,"KELLICOTTIA LONGISPINA",31.9,,
"TR",2,2004,"2004-06-23",61801,"KERATELLA COCHLEARIS",96.9,,
"TR",2,2004,"2004-06-23",61803,"KERATELLA CRASSA",1.7,,
"TR",2,2004,"2004-06-23",61804,"KERATELLA EARLINAE",20.2,,
"TR",2,2004,"2004-06-23",61806,"KERATELLA QUADRATA",5,,
"TR",2,2004,"2004-06-23",61810,"KERATELLA TICINENSIS",0.6,,
"TR",2,2004,"2004-06-23",62000,"LEPADELLA",0.6,,
"TR",2,2004,"2004-06-23",62400,"MONOSTYLA",0.6,,
"TR",2,2004,"2004-06-23",62604,"NOTHOLCA FOLIACEA",5,,
"TR",2,2004,"2004-06-23",63004,"POLYARTHRA REMATA",12.3,,
"TR",2,2004,"2004-06-23",63005,"POLYARTHRA VULGARIS",51.5,,
"TR",2,2004,"2004-06-23",63400,"SYNCHAETA",1.7,,
"TR",2,2004,"2004-06-23",63603,"TRICHOCERCA CYLINDRICA",1.1,,
"TR",2,2004,"2004-06-23",63612,"TRICHOCERCA MULTICRINIS",0.6,,
"TR",2,2004,"2004-06-23",63616,"TRICHOCERCA ROUSSELETI",2.8,,
"TR",2,2004,"2004-07-20",10000,"COPEPOD NAUPLII",21.8,,
"TR",2,2004,"2004-07-20",20302,"DIACYCLOPS THOMASI",6.9,,
"TR",2,2004,"2004-07-20",20601,"MESOCYCLOPS EDAX",0.6,,
"TR",2,2004,"2004-07-20",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.3,,
"TR",2,2004,"2004-07-20",30000,"CALANOID",3.1,,
"TR",2,2004,"2004-07-20",50700,"BOSMINIDAE",2.2,,
"TR",2,2004,"2004-07-20",51103,"DAPHNIA MENDOTAE",0.3,,
"TR",2,2004,"2004-07-20",51104,"DAPHNIA LONGIREMIS",4.2,,
"TR",2,2004,"2004-07-20",51801,"HOLOPEDIUM GIBBERUM",0.3,,
"TR",2,2004,"2004-07-20",60202,"ASCOMORPHA OVALIS",1.7,,
"TR",2,2004,"2004-07-20",60800,"CONOCHILOIDES",0.6,,
"TR",2,2004,"2004-07-20",60900,"CONOCHILUS",73.4,,
"TR",2,2004,"2004-07-20",61402,"FILINIA TERMINALIS",0.3,,
"TR",2,2004,"2004-07-20",61502,"GASTROPUS STYLIFER",1.4,,
"TR",2,2004,"2004-07-20",61702,"KELLICOTTIA LONGISPINA",5.3,,
"TR",2,2004,"2004-07-20",61801,"KERATELLA COCHLEARIS",34.2,,
"TR",2,2004,"2004-07-20",61803,"KERATELLA CRASSA",0.6,,
"TR",2,2004,"2004-07-20",61804,"KERATELLA EARLINAE",9.2,,
"TR",2,2004,"2004-07-20",61806,"KERATELLA QUADRATA",2.8,,
"TR",2,2004,"2004-07-20",62604,"NOTHOLCA FOLIACEA",7,,
"TR",2,2004,"2004-07-20",63003,"POLYARTHRA MAJOR",0.6,,
"TR",2,2004,"2004-07-20",63004,"POLYARTHRA REMATA",10.1,,
"TR",2,2004,"2004-07-20",63005,"POLYARTHRA VULGARIS",4.5,,
"TR",2,2004,"2004-07-20",63400,"SYNCHAETA",0.8,,
"TR",2,2004,"2004-07-20",63602,"TRICHOCERCA BIROSTRIS",2,,
"TR",2,2004,"2004-07-20",63612,"TRICHOCERCA MULTICRINIS",0.8,,
"TR",2,2004,"2004-07-20",63613,"TRICHOCERCA PORCELLUS",0.6,,
"TR",2,2004,"2004-07-20",63616,"TRICHOCERCA ROUSSELETI",1.1,,
"TR",2,2004,"2004-07-20",88888,"UNKNOWN ROTIFER",2,,
"TR",2,2004,"2004-08-19",10000,"COPEPOD NAUPLII",20.2,,
"TR",2,2004,"2004-08-19",20302,"DIACYCLOPS THOMASI",7.3,,
"TR",2,2004,"2004-08-19",30000,"CALANOID",2.5,,
"TR",2,2004,"2004-08-19",30402,"LEPTODIAPTOMUS MINUTUS",0.3,,
"TR",2,2004,"2004-08-19",30403,"LEPTODIAPTOMUS SICILIS",0.3,,
"TR",2,2004,"2004-08-19",30801,"SKISTODIAPTOMUS OREGONENSIS",0.3,,
"TR",2,2004,"2004-08-19",50700,"BOSMINIDAE",1.7,,
"TR",2,2004,"2004-08-19",51000,"CHYDORUS",0.6,,
"TR",2,2004,"2004-08-19",51103,"DAPHNIA MENDOTAE",0.8,,
"TR",2,2004,"2004-08-19",51107,"DAPHNIA RETROCURVA",1.1,,
"TR",2,2004,"2004-08-19",51202,"DIAPHANOSOMA BIRGEI",2.2,,
"TR",2,2004,"2004-08-19",51801,"HOLOPEDIUM GIBBERUM",0.8,,
"TR",2,2004,"2004-08-19",60202,"ASCOMORPHA OVALIS",0.3,,
"TR",2,2004,"2004-08-19",60600,"COLLOTHECA",0.3,,
"TR",2,2004,"2004-08-19",60900,"CONOCHILUS",4.5,,
"TR",2,2004,"2004-08-19",61402,"FILINIA TERMINALIS",0.3,,
"TR",2,2004,"2004-08-19",61502,"GASTROPUS STYLIFER",0.3,,
"TR",2,2004,"2004-08-19",61701,"KELLICOTTIA BOSTONIENSIS",0.3,,
"TR",2,2004,"2004-08-19",61702,"KELLICOTTIA LONGISPINA",3.4,,
"TR",2,2004,"2004-08-19",61801,"KERATELLA COCHLEARIS",15.7,,
"TR",2,2004,"2004-08-19",61803,"KERATELLA CRASSA",2.2,,
"TR",2,2004,"2004-08-19",61804,"KERATELLA EARLINAE",4.8,,
"TR",2,2004,"2004-08-19",61806,"KERATELLA QUADRATA",2.5,,
"TR",2,2004,"2004-08-19",62604,"NOTHOLCA FOLIACEA",1.7,,
"TR",2,2004,"2004-08-19",63003,"POLYARTHRA MAJOR",0.3,,
"TR",2,2004,"2004-08-19",63004,"POLYARTHRA REMATA",2.5,,
"TR",2,2004,"2004-08-19",63005,"POLYARTHRA VULGARIS",9.2,,
"TR",2,2004,"2004-08-19",63602,"TRICHOCERCA BIROSTRIS",0.6,,
"TR",2,2004,"2004-08-19",63603,"TRICHOCERCA CYLINDRICA",0.3,,
"TR",2,2004,"2004-08-19",63612,"TRICHOCERCA MULTICRINIS",0.3,,
"TR",2,2004,"2004-09-21",10000,"COPEPOD NAUPLII",14,,
"TR",2,2004,"2004-09-21",20000,"CYCLOPOID",14.6,,
"TR",2,2004,"2004-09-21",20101,"ACANTHOCYCLOPS VERNALIS",1.9,,
"TR",2,2004,"2004-09-21",20302,"DIACYCLOPS THOMASI",5.3,,
"TR",2,2004,"2004-09-21",20601,"MESOCYCLOPS EDAX",2.3,,
"TR",2,2004,"2004-09-21",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.8,,
"TR",2,2004,"2004-09-21",30000,"CALANOID",2.6,,
"TR",2,2004,"2004-09-21",30402,"LEPTODIAPTOMUS MINUTUS",2,,
"TR",2,2004,"2004-09-21",30403,"LEPTODIAPTOMUS SICILIS",3.9,,
"TR",2,2004,"2004-09-21",50700,"BOSMINIDAE",3.4,,
"TR",2,2004,"2004-09-21",50900,"CERIODAPHNIA",1.4,,
"TR",2,2004,"2004-09-21",51000,"CHYDORUS",0.6,,
"TR",2,2004,"2004-09-21",51103,"DAPHNIA MENDOTAE",4.2,,
"TR",2,2004,"2004-09-21",51107,"DAPHNIA RETROCURVA",4.5,,
"TR",2,2004,"2004-09-21",51202,"DIAPHANOSOMA BIRGEI",1.1,,
"TR",2,2004,"2004-09-21",60202,"ASCOMORPHA OVALIS",4.5,,
"TR",2,2004,"2004-09-21",60300,"ASPLANCHNA",0.6,,
"TR",2,2004,"2004-09-21",60600,"COLLOTHECA",1.7,,
"TR",2,2004,"2004-09-21",60800,"CONOCHILOIDES",1.7,,
"TR",2,2004,"2004-09-21",61502,"GASTROPUS STYLIFER",3.4,,
"TR",2,2004,"2004-09-21",61701,"KELLICOTTIA BOSTONIENSIS",0.6,,
"TR",2,2004,"2004-09-21",61702,"KELLICOTTIA LONGISPINA",5,,
"TR",2,2004,"2004-09-21",61801,"KERATELLA COCHLEARIS",60.5,,
"TR",2,2004,"2004-09-21",61803,"KERATELLA CRASSA",14.6,,
"TR",2,2004,"2004-09-21",61804,"KERATELLA EARLINAE",7.8,,
"TR",2,2004,"2004-09-21",61806,"KERATELLA QUADRATA",2.8,,
"TR",2,2004,"2004-09-21",62406,"MONOSTYLA LUNARIS",1.1,,
"TR",2,2004,"2004-09-21",62604,"NOTHOLCA FOLIACEA",4.5,,
"TR",2,2004,"2004-09-21",63003,"POLYARTHRA MAJOR",10.1,,
"TR",2,2004,"2004-09-21",63004,"POLYARTHRA REMATA",7.8,,
"TR",2,2004,"2004-09-21",63005,"POLYARTHRA VULGARIS",9.5,,
"TR",2,2004,"2004-09-21",63603,"TRICHOCERCA CYLINDRICA",1.1,,
"TR",2,2004,"2004-10-14",10000,"COPEPOD NAUPLII",7.8,,
"TR",2,2004,"2004-10-14",20302,"DIACYCLOPS THOMASI",5,,
"TR",2,2004,"2004-10-14",20601,"MESOCYCLOPS EDAX",1.9,,
"TR",2,2004,"2004-10-14",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.1,,
"TR",2,2004,"2004-10-14",30403,"LEPTODIAPTOMUS SICILIS",2,,
"TR",2,2004,"2004-10-14",30801,"SKISTODIAPTOMUS OREGONENSIS",0.9,,
"TR",2,2004,"2004-10-14",50700,"BOSMINIDAE",5.3,,
"TR",2,2004,"2004-10-14",51100,"DAPHNIA",0.3,,
"TR",2,2004,"2004-10-14",51103,"DAPHNIA MENDOTAE",1.4,,
"TR",2,2004,"2004-10-14",51107,"DAPHNIA RETROCURVA",0.3,,
"TR",2,2004,"2004-10-14",60202,"ASCOMORPHA OVALIS",0.6,,
"TR",2,2004,"2004-10-14",60300,"ASPLANCHNA",0.6,,
"TR",2,2004,"2004-10-14",60600,"COLLOTHECA",1.1,,
"TR",2,2004,"2004-10-14",61502,"GASTROPUS STYLIFER",8.4,,
"TR",2,2004,"2004-10-14",61702,"KELLICOTTIA LONGISPINA",67.2,,
"TR",2,2004,"2004-10-14",61801,"KERATELLA COCHLEARIS",11.2,,
"TR",2,2004,"2004-10-14",61803,"KERATELLA CRASSA",7.3,,
"TR",2,2004,"2004-10-14",61804,"KERATELLA EARLINAE",0.6,,
"TR",2,2004,"2004-10-14",62000,"LEPADELLA",1.1,,
"TR",2,2004,"2004-10-14",62406,"MONOSTYLA LUNARIS",1.1,,
"TR",2,2004,"2004-10-14",62604,"NOTHOLCA FOLIACEA",1.1,,
"TR",2,2004,"2004-10-14",63003,"POLYARTHRA MAJOR",4.5,,
"TR",2,2004,"2004-10-14",63004,"POLYARTHRA REMATA",8.4,,
"TR",2,2004,"2004-10-14",63005,"POLYARTHRA VULGARIS",8.4,,
"TR",2,2004,"2004-10-14",63602,"TRICHOCERCA BIROSTRIS",1.1,,
"TR",2,2004,"2004-11-10",10000,"COPEPOD NAUPLII",8.7,,
"TR",2,2004,"2004-11-10",20302,"DIACYCLOPS THOMASI",7.1,,
"TR",2,2004,"2004-11-10",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.4,,
"TR",2,2004,"2004-11-10",30403,"LEPTODIAPTOMUS SICILIS",0.6,,
"TR",2,2004,"2004-11-10",30801,"SKISTODIAPTOMUS OREGONENSIS",1.2,,
"TR",2,2004,"2004-11-10",50700,"BOSMINIDAE",8.4,,
"TR",2,2004,"2004-11-10",51100,"DAPHNIA",0.3,,
"TR",2,2004,"2004-11-10",51104,"DAPHNIA LONGIREMIS",0.8,,
"TR",2,2004,"2004-11-10",51130,"DAPHNIA PULICARIA",0.6,,
"TR",2,2004,"2004-11-10",60200,"ASCOMORPHA",0.3,,
"TR",2,2004,"2004-11-10",60202,"ASCOMORPHA OVALIS",0.3,,
"TR",2,2004,"2004-11-10",60300,"ASPLANCHNA",0.3,,
"TR",2,2004,"2004-11-10",60600,"COLLOTHECA",1.7,,
"TR",2,2004,"2004-11-10",60900,"CONOCHILUS",1.1,,
"TR",2,2004,"2004-11-10",61502,"GASTROPUS STYLIFER",1.1,,
"TR",2,2004,"2004-11-10",61702,"KELLICOTTIA LONGISPINA",5,,
"TR",2,2004,"2004-11-10",61801,"KERATELLA COCHLEARIS",40,,
"TR",2,2004,"2004-11-10",61803,"KERATELLA CRASSA",3.9,,
"TR",2,2004,"2004-11-10",61804,"KERATELLA EARLINAE",3.1,,
"TR",2,2004,"2004-11-10",61805,"KERATELLA HIEMALIS",0.3,,
"TR",2,2004,"2004-11-10",62604,"NOTHOLCA FOLIACEA",2,,
"TR",2,2004,"2004-11-10",63003,"POLYARTHRA MAJOR",0.6,,
"TR",2,2004,"2004-11-10",63004,"POLYARTHRA REMATA",14,,
"TR",2,2004,"2004-11-10",63005,"POLYARTHRA VULGARIS",8.7,,
"TR",2,2004,"2004-11-10",63400,"SYNCHAETA",0.8,,
"TR",2,2004,"2004-11-10",63613,"TRICHOCERCA PORCELLUS",0.8,,
"TR",2,2005,"2005-03-03",10000,"COPEPOD NAUPLII",89.9,,
"TR",2,2005,"2005-03-03",20302,"DIACYCLOPS THOMASI",7.3,,
"TR",2,2005,"2005-03-03",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.4,,
"TR",2,2005,"2005-03-03",30402,"LEPTODIAPTOMUS MINUTUS",0.3,,
"TR",2,2005,"2005-03-03",51000,"CHYDORUS",0.3,,
"TR",2,2005,"2005-03-03",51104,"DAPHNIA LONGIREMIS",0.6,,
"TR",2,2005,"2005-03-03",60800,"CONOCHILOIDES",1.1,,
"TR",2,2005,"2005-03-03",60900,"CONOCHILUS",3.6,,
"TR",2,2005,"2005-03-03",61402,"FILINIA TERMINALIS",1.4,,
"TR",2,2005,"2005-03-03",61701,"KELLICOTTIA BOSTONIENSIS",0.3,,
"TR",2,2005,"2005-03-03",61702,"KELLICOTTIA LONGISPINA",23.8,,
"TR",2,2005,"2005-03-03",61801,"KERATELLA COCHLEARIS",48.7,,
"TR",2,2005,"2005-03-03",61803,"KERATELLA CRASSA",3.1,,
"TR",2,2005,"2005-03-03",61804,"KERATELLA EARLINAE",5.6,,
"TR",2,2005,"2005-03-03",61805,"KERATELLA HIEMALIS",1.4,,
"TR",2,2005,"2005-03-03",61806,"KERATELLA QUADRATA",1.4,,
"TR",2,2005,"2005-03-03",62604,"NOTHOLCA FOLIACEA",3.9,,
"TR",2,2005,"2005-03-03",62607,"NOTHOLCA MICHIGANENSIS",29.1,,
"TR",2,2005,"2005-03-03",63001,"POLYARTHRA DOLICHOPTERA",0.6,,
"TR",2,2005,"2005-03-03",63004,"POLYARTHRA REMATA",1.4,,
"TR",2,2005,"2005-03-03",63005,"POLYARTHRA VULGARIS",37,,
"TR",2,2005,"2005-03-03",63400,"SYNCHAETA",4.8,,
"TR",2,2005,"2005-04-21",10000,"COPEPOD NAUPLII",48.7,,
"TR",2,2005,"2005-04-21",20302,"DIACYCLOPS THOMASI",13.1,,
"TR",2,2005,"2005-04-21",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,,
"TR",2,2005,"2005-04-21",30403,"LEPTODIAPTOMUS SICILIS",0.6,,
"TR",2,2005,"2005-04-21",50700,"BOSMINIDAE",0.3,,
"TR",2,2005,"2005-04-21",51100,"DAPHNIA",0.6,,
"TR",2,2005,"2005-04-21",60200,"ASCOMORPHA",5.3,,
"TR",2,2005,"2005-04-21",60800,"CONOCHILOIDES",3.9,,
"TR",2,2005,"2005-04-21",60900,"CONOCHILUS",6.4,,
"TR",2,2005,"2005-04-21",61402,"FILINIA TERMINALIS",2,,
"TR",2,2005,"2005-04-21",61502,"GASTROPUS STYLIFER",0.6,,
"TR",2,2005,"2005-04-21",61702,"KELLICOTTIA LONGISPINA",17.6,,
"TR",2,2005,"2005-04-21",61801,"KERATELLA COCHLEARIS",21.3,,
"TR",2,2005,"2005-04-21",61803,"KERATELLA CRASSA",0.3,,
"TR",2,2005,"2005-04-21",61804,"KERATELLA EARLINAE",2.8,,
"TR",2,2005,"2005-04-21",61805,"KERATELLA HIEMALIS",2.2,,
"TR",2,2005,"2005-04-21",61806,"KERATELLA QUADRATA",0.3,,
"TR",2,2005,"2005-04-21",62607,"NOTHOLCA MICHIGANENSIS",6.7,,
"TR",2,2005,"2005-04-21",63001,"POLYARTHRA DOLICHOPTERA",4.5,,
"TR",2,2005,"2005-04-21",63004,"POLYARTHRA REMATA",1.7,,
"TR",2,2005,"2005-04-21",63005,"POLYARTHRA VULGARIS",34.7,,
"TR",2,2005,"2005-04-21",63400,"SYNCHAETA",6.4,,
"TR",2,2005,"2005-05-17",10000,"COPEPOD NAUPLII",57.1,,
"TR",2,2005,"2005-05-17",20302,"DIACYCLOPS THOMASI",34.8,,
"TR",2,2005,"2005-05-17",20601,"MESOCYCLOPS EDAX",1.7,,
"TR",2,2005,"2005-05-17",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.4,,
"TR",2,2005,"2005-05-17",30000,"CALANOID",10.9,,
"TR",2,2005,"2005-05-17",50700,"BOSMINIDAE",0.8,,
"TR",2,2005,"2005-05-17",51104,"DAPHNIA LONGIREMIS",3.9,,
"TR",2,2005,"2005-05-17",60300,"ASPLANCHNA",3.4,,
"TR",2,2005,"2005-05-17",60800,"CONOCHILOIDES",1.1,,
"TR",2,2005,"2005-05-17",60900,"CONOCHILUS",57.1,,
"TR",2,2005,"2005-05-17",61402,"FILINIA TERMINALIS",3.9,,
"TR",2,2005,"2005-05-17",61501,"GASTROPUS HYPTOPUS",2.8,,
"TR",2,2005,"2005-05-17",61502,"GASTROPUS STYLIFER",2.2,,
"TR",2,2005,"2005-05-17",61702,"KELLICOTTIA LONGISPINA",75.6,,
"TR",2,2005,"2005-05-17",61801,"KERATELLA COCHLEARIS",104.7,,
"TR",2,2005,"2005-05-17",61803,"KERATELLA CRASSA",0.6,,
"TR",2,2005,"2005-05-17",61804,"KERATELLA EARLINAE",11.8,,
"TR",2,2005,"2005-05-17",61805,"KERATELLA HIEMALIS",11.2,,
"TR",2,2005,"2005-05-17",61806,"KERATELLA QUADRATA",2.2,,
"TR",2,2005,"2005-05-17",62607,"NOTHOLCA MICHIGANENSIS",7.8,,
"TR",2,2005,"2005-05-17",63001,"POLYARTHRA DOLICHOPTERA",44.2,,
"TR",2,2005,"2005-05-17",63004,"POLYARTHRA REMATA",4.5,,
"TR",2,2005,"2005-05-17",63005,"POLYARTHRA VULGARIS",125.4,,
"TR",2,2005,"2005-05-17",63400,"SYNCHAETA",31.9,,
"TR",2,2005,"2005-05-17",63613,"TRICHOCERCA PORCELLUS",5,,
"TR",2,2005,"2005-05-17",63616,"TRICHOCERCA ROUSSELETI",0.6,,
"TR",2,2005,"2005-05-17",88888,"UNKNOWN ROTIFER",2.2,,
"TR",2,2005,"2005-06-16",10000,"COPEPOD NAUPLII",70,,
"TR",2,2005,"2005-06-16",20302,"DIACYCLOPS THOMASI",15.4,,
"TR",2,2005,"2005-06-16",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,,
"TR",2,2005,"2005-06-16",30000,"CALANOID",3.9,,
"TR",2,2005,"2005-06-16",50700,"BOSMINIDAE",6.4,,
"TR",2,2005,"2005-06-16",51104,"DAPHNIA LONGIREMIS",9.2,,
"TR",2,2005,"2005-06-16",60200,"ASCOMORPHA",3.4,,
"TR",2,2005,"2005-06-16",60300,"ASPLANCHNA",6.2,,
"TR",2,2005,"2005-06-16",60900,"CONOCHILUS",36.4,,
"TR",2,2005,"2005-06-16",61402,"FILINIA TERMINALIS",3.9,,
"TR",2,2005,"2005-06-16",61501,"GASTROPUS HYPTOPUS",0.6,,
"TR",2,2005,"2005-06-16",61502,"GASTROPUS STYLIFER",12.9,,
"TR",2,2005,"2005-06-16",61702,"KELLICOTTIA LONGISPINA",47,,
"TR",2,2005,"2005-06-16",61801,"KERATELLA COCHLEARIS",143.4,,
"TR",2,2005,"2005-06-16",61803,"KERATELLA CRASSA",1.1,,
"TR",2,2005,"2005-06-16",61804,"KERATELLA EARLINAE",14.6,,
"TR",2,2005,"2005-06-16",61805,"KERATELLA HIEMALIS",3.4,,
"TR",2,2005,"2005-06-16",61806,"KERATELLA QUADRATA",1.7,,
"TR",2,2005,"2005-06-16",63004,"POLYARTHRA REMATA",25.8,,
"TR",2,2005,"2005-06-16",63005,"POLYARTHRA VULGARIS",63.3,,
"TR",2,2005,"2005-06-16",63400,"SYNCHAETA",0.6,,
"TR",2,2005,"2005-07-13",10000,"COPEPOD NAUPLII",20.2,,
"TR",2,2005,"2005-07-13",20302,"DIACYCLOPS THOMASI",7.9,,
"TR",2,2005,"2005-07-13",20601,"MESOCYCLOPS EDAX",0.3,,
"TR",2,2005,"2005-07-13",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,,
"TR",2,2005,"2005-07-13",30801,"SKISTODIAPTOMUS OREGONENSIS",2.6,,
"TR",2,2005,"2005-07-13",50700,"BOSMINIDAE",1.7,,
"TR",2,2005,"2005-07-13",51104,"DAPHNIA LONGIREMIS",7.3,,
"TR",2,2005,"2005-07-13",51801,"HOLOPEDIUM GIBBERUM",2,,
"TR",2,2005,"2005-07-13",60200,"ASCOMORPHA",0.8,,
"TR",2,2005,"2005-07-13",60202,"ASCOMORPHA OVALIS",1.1,,
"TR",2,2005,"2005-07-13",60300,"ASPLANCHNA",2.2,,
"TR",2,2005,"2005-07-13",60600,"COLLOTHECA",4.5,,
"TR",2,2005,"2005-07-13",60900,"CONOCHILUS",31.4,,
"TR",2,2005,"2005-07-13",61402,"FILINIA TERMINALIS",0.8,,
"TR",2,2005,"2005-07-13",61502,"GASTROPUS STYLIFER",2.5,,
"TR",2,2005,"2005-07-13",61702,"KELLICOTTIA LONGISPINA",13.4,,
"TR",2,2005,"2005-07-13",61801,"KERATELLA COCHLEARIS",37,,
"TR",2,2005,"2005-07-13",61803,"KERATELLA CRASSA",1.7,,
"TR",2,2005,"2005-07-13",61804,"KERATELLA EARLINAE",5.6,,
"TR",2,2005,"2005-07-13",61806,"KERATELLA QUADRATA",0.6,,
"TR",2,2005,"2005-07-13",63003,"POLYARTHRA MAJOR",0.8,,
"TR",2,2005,"2005-07-13",63004,"POLYARTHRA REMATA",6.7,,
"TR",2,2005,"2005-07-13",63005,"POLYARTHRA VULGARIS",38.4,,
"TR",2,2005,"2005-07-13",63400,"SYNCHAETA",0.6,,
"TR",2,2005,"2005-07-13",63613,"TRICHOCERCA PORCELLUS",0.3,,
"TR",2,2005,"2005-08-11",10000,"COPEPOD NAUPLII",28.3,,
"TR",2,2005,"2005-08-11",20302,"DIACYCLOPS THOMASI",6.4,,
"TR",2,2005,"2005-08-11",20601,"MESOCYCLOPS EDAX",0.9,,
"TR",2,2005,"2005-08-11",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.1,,
"TR",2,2005,"2005-08-11",30000,"CALANOID",2.2,,
"TR",2,2005,"2005-08-11",30402,"LEPTODIAPTOMUS MINUTUS",2.8,,
"TR",2,2005,"2005-08-11",30403,"LEPTODIAPTOMUS SICILIS",5.3,,
"TR",2,2005,"2005-08-11",30801,"SKISTODIAPTOMUS OREGONENSIS",0.3,,
"TR",2,2005,"2005-08-11",50700,"BOSMINIDAE",6.2,,
"TR",2,2005,"2005-08-11",50900,"CERIODAPHNIA",0.3,,
"TR",2,2005,"2005-08-11",51104,"DAPHNIA LONGIREMIS",3.1,,
"TR",2,2005,"2005-08-11",51107,"DAPHNIA RETROCURVA",0.6,,
"TR",2,2005,"2005-08-11",51202,"DIAPHANOSOMA BIRGEI",4.8,,
"TR",2,2005,"2005-08-11",51801,"HOLOPEDIUM GIBBERUM",0.6,,
"TR",2,2005,"2005-08-11",60300,"ASPLANCHNA",2.8,,
"TR",2,2005,"2005-08-11",60600,"COLLOTHECA",0.8,,
"TR",2,2005,"2005-08-11",60900,"CONOCHILUS",3.1,,
"TR",2,2005,"2005-08-11",61402,"FILINIA TERMINALIS",7.8,,
"TR",2,2005,"2005-08-11",61502,"GASTROPUS STYLIFER",2.2,,
"TR",2,2005,"2005-08-11",61702,"KELLICOTTIA LONGISPINA",6.2,,
"TR",2,2005,"2005-08-11",61801,"KERATELLA COCHLEARIS",40.3,,
"TR",2,2005,"2005-08-11",61803,"KERATELLA CRASSA",1.4,,
